12/21/2021,0:10:00,0,Piney Point,0.86,2.01,44481.7,1.803,18.4,7.43,46841.8,88.3,87.8,6.41,2.609,30.32,46630.2,3.37,12.27,30310,0.83,0,1.194,8.01,-71.2,22.588,1.802,5.06,0
12/21/2021,0:20:00,0,Piney Point,1.09,2.95,44467.5,1.812,18.74,7.54,46838.1,88,87.5,6.39,2.623,30.32,46625.6,4.16,14.46,30307,0.98,0,1.204,8,-70.7,22.577,1.812,5.06,0
12/21/2021,0:30:00,0,Piney Point,0.97,2.45,44465.8,1.82,18.77,7.55,46836.7,87.9,87.4,6.38,2.634,30.32,46624.2,3.67,13.1,30306,0.93,0,1.206,8,-70.8,22.576,1.82,5.06,0
12/21/2021,0:40:00,0,Piney Point,1.05,2.76,44479.3,1.823,18.07,7.32,46836.8,87.6,87.1,6.35,2.638,30.32,46625.4,3.21,11.83,30306,1.13,0,1.2,8.01,-71,22.59,1.823,5.06,0
12/21/2021,0:50:00,0,Piney Point,0.94,2.31,44469.3,1.826,18.28,7.39,46836.9,87,86.5,6.32,2.643,30.32,46624.6,3.54,12.76,30306,0.8,0,1.207,8.01,-70.9,22.58,1.827,5.06,0
12/21/2021,1:00:00,0,Piney Point,1.01,2.61,44442.1,1.837,17.91,7.26,46839.1,87.3,86.8,6.34,2.659,30.32,46624.3,3.73,13.28,30306,1.04,0,1.202,8,-70.6,22.549,1.838,5.05,0
12/21/2021,1:10:00,0,Piney Point,1.01,2.59,44456.8,1.843,19.38,7.76,46839.6,87.6,87.1,6.36,2.667,30.32,46626,3.6,12.92,30307,1.08,0,1.194,8,-70.8,22.564,1.843,5.05,0
12/21/2021,1:20:00,0,Piney Point,0.96,2.4,44438.2,1.843,18.5,7.46,46839.4,86.2,85.6,6.26,2.667,30.32,46624.3,3.52,12.68,30306,0.84,0,1.194,8,-70.6,22.545,1.843,5.06,0
12/21/2021,1:30:00,0,Piney Point,1.02,2.64,44404,1.831,18.98,7.62,46838.5,86,85.5,6.25,2.65,30.32,46620.6,3.86,13.64,30303,0.93,0,1.204,8,-70.5,22.511,1.832,5.05,0
12/21/2021,1:40:00,0,Piney Point,1.04,2.72,44399.3,1.819,18.67,7.52,46844,85.6,85.1,6.22,2.632,30.32,46625.2,3.65,13.06,30306,1.51,0,1.196,8,-70.6,22.501,1.819,5.06,0
12/21/2021,1:50:00,0,Piney Point,0.82,1.86,44411.8,1.814,17.46,7.12,46845.1,82.5,82,5.99,2.625,30.32,46627.3,3.46,12.52,30308,0.7,0,1.202,8,-70.3,22.512,1.814,5.05,0
12/21/2021,2:00:00,0,Piney Point,0.91,2.22,44410.3,1.812,17.69,7.19,46837.6,83.9,83.4,6.09,2.622,30.31,46620.2,3.09,11.51,30303,0.85,0,1.205,8,-70.3,22.518,1.812,5.05,0
12/21/2021,2:10:00,0,Piney Point,0.97,2.46,44395.4,1.798,18.88,7.59,46836.8,86,85.4,6.25,2.602,30.31,46618.2,3.55,12.77,30302,0.96,0,1.203,8,-70.6,22.504,1.798,5.06,0
12/21/2021,2:20:00,0,Piney Point,1.05,2.77,44366.1,1.783,18.77,7.55,46823.4,87.1,86.6,6.33,2.581,30.3,46603.5,3.92,13.79,30292,0.93,0,1.206,8,-70.6,22.486,1.783,5.05,0
12/21/2021,2:30:00,0,Piney Point,0.99,2.54,44402.7,1.763,19.37,7.75,46833,86.7,86.2,6.3,2.551,30.31,46615.4,3.66,13.09,30300,1.09,0,1.197,8,-70.5,22.515,1.763,5.06,0
12/21/2021,2:40:00,0,Piney Point,0.97,2.45,44341.7,1.745,19.22,7.7,46822.5,87.3,86.8,6.35,2.525,30.3,46600.6,3.82,13.53,30290,1.06,0,1.198,8,-70.4,22.462,1.744,5.05,0
12/21/2021,2:50:00,0,Piney Point,0.97,2.45,44318.6,1.719,19.86,7.91,46826.1,88,87.5,6.4,2.489,30.3,46601.9,3.63,13.01,30291,0.99,0,1.203,8,-70.7,22.435,1.72,5.05,0
12/21/2021,3:00:00,0,Piney Point,0.99,2.53,44316.7,1.699,20.19,8.02,46825.7,88.7,88.2,6.45,2.459,30.3,46601.4,3.5,12.64,30291,0.87,0,1.194,8.01,-71,22.433,1.699,5.06,0
12/21/2021,3:10:00,0,Piney Point,0.97,2.47,44338.6,1.68,20.44,8.11,46827.9,88.5,88,6.44,2.431,30.3,46605.3,3.82,13.52,30293,0.81,0,1.196,8,-70.7,22.454,1.68,5.05,0
12/21/2021,3:20:00,0,Piney Point,0.93,2.29,44344.5,1.658,20.47,8.12,46825.4,88.7,88.2,6.45,2.4,30.3,46603.5,3.53,12.71,30292,1.05,0,1.204,8,-70.4,22.462,1.658,5.06,0
12/21/2021,3:30:00,0,Piney Point,0.93,2.28,44337.2,1.634,20.39,8.09,46824.2,88.5,88,6.44,2.365,30.3,46601.8,3.48,12.59,30291,0.83,0,1.195,7.99,-70.2,22.456,1.634,5.05,0
12/21/2021,3:40:00,0,Piney Point,1.01,2.59,44321.3,1.616,20.35,8.08,46825.6,88.3,87.8,6.42,2.338,30.3,46601.7,3.72,13.24,30291,0.95,0,1.204,7.99,-70.1,22.438,1.616,5.05,0
12/21/2021,3:50:00,0,Piney Point,0.93,2.28,44309.9,1.599,20.43,8.1,46823.1,88.2,87.6,6.42,2.314,30.3,46598.5,3.47,12.54,30289,0.96,0,1.207,7.99,-70,22.429,1.598,5.05,0
12/21/2021,4:00:00,0,Piney Point,0.94,2.35,44300,1.579,20.57,8.15,46822,88.3,87.8,6.43,2.285,30.3,46596.6,3.49,12.62,30288,0.91,0,1.199,7.99,-70.1,22.42,1.578,5.05,0
12/21/2021,4:10:00,0,Piney Point,0.99,2.52,44298.4,1.56,20.33,8.07,46814.8,88.6,88.1,6.45,2.258,30.29,46589.9,3.41,12.4,30283,1.15,0,1.21,7.99,-70.1,22.425,1.56,5.05,0
12/21/2021,4:20:00,0,Piney Point,0.97,2.46,44295.6,1.539,20.4,8.09,46803.4,88.9,88.4,6.47,2.227,30.29,46579.2,3.64,13.03,30276,0.9,0,1.207,8,-70.3,22.433,1.539,5.05,0
12/21/2021,4:30:00,0,Piney Point,0.98,2.49,44301.2,1.515,20.48,8.12,46794.4,88.6,88.1,6.44,2.192,30.28,46571.4,3.52,12.7,30271,0.99,0,1.203,8,-70.3,22.448,1.514,5.05,0
12/21/2021,4:40:00,0,Piney Point,1.01,2.63,44249.6,1.487,20.78,8.22,46769.5,88.4,87.9,6.44,2.152,30.26,46544.3,3.61,12.93,30254,0.98,0,1.198,8,-70.5,22.419,1.486,5.06,0
12/21/2021,4:50:00,0,Piney Point,1.03,2.71,44258.6,1.464,20.75,8.21,46781.7,88.2,87.7,6.42,2.119,30.27,46556.2,3.9,13.75,30262,0.91,0,1.206,8,-70.4,22.416,1.464,5.04,0
12/21/2021,5:00:00,0,Piney Point,1.03,2.71,44246.8,1.437,20.68,8.19,46768.5,88.6,88.1,6.45,2.08,30.26,46543.2,3.89,13.71,30253,1.19,0,1.208,8,-70.4,22.417,1.437,5.05,0
12/21/2021,5:10:00,0,Piney Point,1.17,3.24,44224.6,1.424,21.04,8.31,46771,88.5,88,6.45,2.062,30.26,46543.5,3.96,13.92,30253,1.22,0,1.204,7.99,-70,22.391,1.425,5.05,0
12/21/2021,5:20:00,0,Piney Point,1.08,2.89,44221.6,1.4,22.12,8.67,46781.6,87,86.5,6.34,2.027,30.27,46552.9,4.17,14.5,30259,0.87,0,1.2,7.97,-68.9,22.378,1.4,5.04,0
12/21/2021,5:30:00,0,Piney Point,1.08,2.89,44221.9,1.372,22.81,8.89,46794.1,85.7,85.2,6.25,1.985,30.28,46564.5,3.92,13.8,30267,1.44,0,1.195,7.96,-68.3,22.366,1.371,5.05,0
12/21/2021,5:40:00,0,Piney Point,1.1,2.98,44225.1,1.346,34.34,12.73,46870,80.1,79.6,5.84,1.948,30.33,46634.2,4.19,14.56,30312,1.02,0,1.199,7.84,-61.4,22.295,1.346,5.05,0
12/21/2021,5:50:00,0,Piney Point,1.08,2.9,44222.9,1.326,34.79,12.88,46876.2,79.4,79,5.79,1.919,30.33,46639.6,4.42,15.19,30316,1.09,0,1.205,7.84,-61.1,22.287,1.325,5.05,0
12/21/2021,6:00:00,0,Piney Point,1.05,2.79,44150.4,1.303,32.25,12.04,46841.4,82.2,81.7,6,1.886,30.31,46601.7,3.88,13.68,30291,1.04,0,1.199,7.88,-63.5,22.246,1.303,5.05,0
12/21/2021,6:10:00,0,Piney Point,1,2.58,44125.6,1.284,29.22,11.03,46827.3,84,83.5,6.14,1.858,30.29,46586.7,3.92,13.81,30281,1.04,0,1.209,7.91,-65.1,22.234,1.284,5.05,0
12/21/2021,6:20:00,0,Piney Point,1.05,2.77,44102.6,1.263,27.05,10.31,46805.9,85.1,84.6,6.22,1.828,30.28,46565.1,3.87,13.67,30267,0.97,0,1.205,7.93,-66.2,22.231,1.262,5.05,0
12/21/2021,6:30:00,0,Piney Point,1,2.57,44089.6,1.244,25.43,9.77,46798.5,85.6,85.1,6.25,1.801,30.27,46557.3,4.54,15.53,30262,1.04,0,1.201,7.94,-66.8,22.225,1.245,5.04,0
12/21/2021,6:40:00,0,Piney Point,0.98,2.51,44064.5,1.225,25.83,9.9,46791.5,86.5,86,6.32,1.773,30.27,46548.7,3.71,13.21,30257,1.1,0,1.204,7.95,-67.3,22.206,1.225,5.05,0
12/21/2021,6:50:00,0,Piney Point,0.95,2.37,44056.5,1.205,24.99,9.62,46787.3,86.7,86.2,6.34,1.744,30.26,46544.2,3.46,12.53,30254,1.06,0,1.203,7.95,-67.7,22.202,1.205,5.04,0
12/21/2021,7:00:00,0,Piney Point,0.96,2.42,44039.8,1.179,24.92,9.6,46781.7,86.8,86.3,6.35,1.706,30.26,46537.7,4.07,14.23,30250,1.04,0,1.194,7.95,-67.8,22.19,1.179,5.04,0
12/21/2021,7:10:00,0,Piney Point,1.01,2.63,44017.9,1.149,24.77,9.55,46784.2,86.7,86.2,6.34,1.664,30.26,46538.2,3.71,13.22,30250,0.99,0,1.211,7.95,-67.7,22.165,1.15,5.05,0
12/21/2021,7:20:00,0,Piney Point,0.94,2.31,43983.2,1.121,24.87,9.58,46766,86.6,86,6.33,1.623,30.25,46518.6,3.48,12.57,30237,1.08,0,1.202,7.95,-67.7,22.147,1.122,5.04,0
12/21/2021,7:30:00,0,Piney Point,0.86,2.02,43967.4,1.103,24.91,9.59,46767.1,86.7,86.2,6.34,1.597,30.25,46518.2,3.43,12.44,30237,1.02,0,1.202,7.95,-67.5,22.129,1.105,5.04,0
12/21/2021,7:40:00,0,Piney Point,0.98,2.51,43962.2,1.081,24.54,9.47,46769.9,85.2,84.7,6.23,1.565,30.25,46520.4,3.68,13.15,30238,1.6,0,1.203,7.94,-67.1,22.121,1.081,5.04,0
12/21/2021,7:50:00,0,Piney Point,0.99,2.54,43939.6,1.066,24.41,9.43,46766.7,86,85.5,6.3,1.543,30.24,46515.6,3.85,13.6,30235,0.96,0,1.208,7.94,-67.2,22.101,1.065,5.04,0
12/21/2021,8:00:00,0,Piney Point,0.93,2.27,43926.9,1.061,24.39,9.42,46769.3,85.5,85,6.26,1.536,30.25,46516.9,3.49,12.61,30236,0.99,0,1.211,7.94,-67,22.085,1.061,5.04,0
12/21/2021,8:10:00,0,Piney Point,0.95,2.37,43899.4,1.077,25.06,9.64,46763.7,85.6,85.1,6.27,1.559,30.24,46509.5,3.67,13.1,30231,0.96,0,1.203,7.94,-66.7,22.062,1.078,5.05,0
12/21/2021,8:20:00,0,Piney Point,1.15,3.19,43792.9,1.087,24.68,9.52,46666.9,85.9,85.4,6.3,1.574,30.17,46411.9,3.79,13.44,30168,0.96,0,1.2,7.94,-66.9,22.046,1.087,5.04,0
12/21/2021,8:30:00,0,Piney Point,0.91,2.19,43576.7,1.091,25.91,9.93,46482.4,85,84.5,6.24,1.578,30.03,46224.8,3.36,12.24,30046,1.11,0,1.194,7.92,-65.6,22.001,1.09,5.04,0
12/21/2021,8:40:00,0,Piney Point,0.79,1.75,43416.7,1.091,24.34,9.4,46360.1,85.1,84.6,6.26,1.579,29.94,46099.4,3.07,11.45,29965,1.23,0,1.205,7.93,-66.1,21.953,1.089,5.04,0
12/21/2021,8:50:00,0,Piney Point,0.98,2.48,43392.6,1.084,24.96,9.61,46357,86.8,86.3,6.39,1.568,29.94,46094.5,3.55,12.76,29961,1.97,0,1.202,7.93,-66.5,21.931,1.086,5.04,0
12/21/2021,9:00:00,0,Piney Point,0.81,1.81,43330,1.065,28,10.62,46314,86.8,86.3,6.39,1.541,29.91,46050,3.29,12.05,29932,1.28,0,1.202,7.91,-65.5,21.908,1.064,5.05,0
12/21/2021,9:10:00,0,Piney Point,0.84,1.91,43300,1.059,28.93,10.93,46307.7,84.1,83.6,6.19,1.532,29.9,46041.7,3.28,12.04,29927,1.82,0,1.205,7.87,-62.9,21.882,1.058,5.04,0
12/21/2021,9:20:00,0,Piney Point,0.74,1.51,43276.6,1.058,28.36,10.74,46292.6,86.1,85.6,6.34,1.531,29.89,46025.9,2.75,10.55,29917,1,0,1.209,7.88,-63.5,21.873,1.057,5.04,0
12/21/2021,9:30:00,0,Piney Point,0.82,1.84,43257.4,1.04,30.45,11.44,46291.9,85.7,85.2,6.32,1.505,29.89,46023.6,3.09,11.49,29915,1.18,0,1.212,7.87,-63,21.853,1.04,5.04,0
12/21/2021,9:40:00,0,Piney Point,0.75,1.58,43257.1,1.023,30.74,11.53,46301.8,87.5,87,6.45,1.481,29.9,46032.8,2.58,10.1,29921,1.16,0,1.201,7.89,-64,21.843,1.022,5.04,0
12/21/2021,9:50:00,0,Piney Point,0.8,1.75,43217,1.046,27.79,10.55,46279.9,87.6,87.1,6.46,1.514,29.88,46009.3,3.16,11.71,29906,2.01,0,1.199,7.9,-64.5,21.822,1.046,5.04,0
12/21/2021,10:00:00,0,Piney Point,0.82,1.83,43235.6,1.059,27.56,10.47,46305.4,88,87.5,6.49,1.532,29.9,46034.2,3.02,11.3,29922,1.26,0,1.209,7.9,-64.8,21.817,1.059,5.04,0
12/21/2021,10:10:00,0,Piney Point,0.93,2.29,43201.8,1.076,29.44,11.1,46285.4,85.5,85,6.31,1.556,29.88,46013.1,3.81,13.5,29909,2.21,0,1.198,7.86,-62.3,21.801,1.076,5.04,0
